,Date,Time,Vrms ph-n AN Avg,Vrms ph-n BN Avg,Vrms ph-n CN Avg,Vrms ph-n NG Avg,Current A Avg,Current B Avg,Current C Avg,Current Phi AN Avg,Current Phi BN Avg,Current Phi CN Avg,Active Power Total Avg,Apparent Power Total Avg,Reactive Power Total Avg,Cos Phi AN Avg,Cos Phi BN Avg,Cos Phi CN Avg,Cos Phi Total Avg
1758,2019-09-01,6:00:43 AM.135,248.84,248.52,249.0,0.8,840.2,786.3,739.0,-1.92,-128.54,-242.72,574350,589200,43200,1.0,0.99,1.0,1.0
1759,2019-09-01,6:01:13 AM.135,249.0,248.64,249.08,0.78,843.9,787.6,740.0,-2.06,-128.68,-242.84,576150,591150,44700,1.0,0.99,1.0,1.0
1760,2019-09-01,6:01:43 AM.135,249.0,248.72,249.18,0.78,845.7,788.9,744.0,-2.0,-128.48,-242.78,578100,592950,43800,1.0,0.99,1.0,1.0
1761,2019-09-01,6:02:13 AM.135,249.06,248.84,249.34,0.78,828.6,772.4,731.2,-1.32,-127.8,-242.1,567000,581700,36150,1.0,0.99,1.0,1.0
1762,2019-09-01,6:02:43 AM.135,249.26,249.06,249.54,0.74,795.7,741.5,700.4,-1.0,-127.82,-241.66,543450,558450,32400,1.0,0.99,1.0,1.0
1763,2019-09-01,6:03:13 AM.135,249.38,249.14,249.66,0.8,784.0,741.7,686.7,-1.5,-127.96,-242.2,537300,552600,36000,1.0,0.99,1.0,1.0
1764,2019-09-01,6:03:43 AM.135,249.24,248.96,249.5,0.8,781.8,740.7,683.7,-1.26,-127.88,-242.0,535350,550650,34200,1.0,0.99,1.0,1.0
1765,2019-09-01,6:04:13 AM.135,249.32,248.98,249.56,0.8,781.9,741.4,682.5,-1.4,-128.06,-242.12,535500,550650,35550,1.0,0.99,1.0,1.0
1766,2019-09-01,6:04:43 AM.135,248.88,248.56,249.16,0.8,786.2,739.5,686.7,-1.66,-128.22,-242.14,536100,551400,37050,1.0,0.99,1.0,1.0
1767,2019-09-01,6:05:13 AM.135,248.48,248.18,248.82,0.8,784.3,734.3,684.4,-1.64,-128.22,-242.0,532950,548250,36300,1.0,0.99,1.0,1.0
1768,2019-09-01,6:05:43 AM.135,248.46,248.18,248.8,0.78,784.7,736.7,686.7,-1.78,-128.32,-242.22,534150,549450,37800,1.0,0.99,1.0,1.0
1769,2019-09-01,6:06:13 AM.135,248.44,248.12,248.74,0.78,777.6,729.4,681.2,-1.32,-127.96,-241.7,529050,544350,33300,1.0,0.99,1.0,1.0
1770,2019-09-01,6:06:43 AM.135,248.28,247.98,248.6,0.78,775.2,727.2,678.6,-1.26,-127.92,-241.64,526950,542250,32550,1.0,0.99,1.0,1.0
1771,2019-09-01,6:07:13 AM.135,248.16,247.92,248.54,0.74,758.9,706.5,661.0,-0.96,-127.9,-241.18,512400,528600,29550,1.0,0.99,1.0,1.0
1772,2019-09-01,6:07:43 AM.135,248.08,247.82,248.48,0.8,757.2,710.8,662.4,-1.3,-128.22,-241.8,513000,529350,33300,1.0,0.99,1.0,1.0
1773,2019-09-01,6:08:13 AM.135,248.04,247.8,248.46,0.84,755.5,712.4,661.1,-1.42,-128.32,-242.08,512400,529050,34800,1.0,0.99,1.0,1.0
1774,2019-09-01,6:08:43 AM.135,248.08,247.76,248.46,0.8,756.2,708.7,658.5,-1.08,-128.0,-241.48,511050,527550,31050,1.0,0.99,1.0,1.0
1775,2019-09-01,6:09:13 AM.135,248.18,247.92,248.44,0.7,739.3,693.2,641.6,-246.86,-126.02,-239.68,509550,515550,15600,1.0,0.99,1.0,1.0
1776,2019-09-01,6:09:43 AM.135,248.02,247.8,248.24,0.66,731.9,689.5,636.1,-299.54,-125.74,-239.76,508950,511200,14400,1.0,1.0,1.0,1.0
1777,2019-09-01,6:10:13 AM.135,247.72,247.52,247.92,0.72,754.0,710.2,649.4,-156.14,-126.8,-240.7,521850,524550,22800,1.0,0.99,1.0,1.0
1778,2019-09-01,6:10:43 AM.135,247.56,247.28,247.96,0.78,762.4,707.1,638.5,-313.9,-126.88,-239.5,519750,523200,16800,1.0,0.99,1.0,1.0
1779,2019-09-01,6:11:13 AM.135,247.6,247.14,247.96,0.96,761.3,708.3,624.5,-358.52,-127.5,-239.6,515700,520050,16950,1.0,0.99,1.0,1.0
1780,2019-09-01,6:11:43 AM.135,247.8,247.26,248.12,1.0,737.5,681.7,601.6,-357.54,-126.76,-238.38,497100,502200,7800,1.0,0.99,1.0,1.0
1781,2019-09-01,6:12:13 AM.135,247.48,247.1,247.88,0.94,697.8,641.2,573.7,-184.28,-128.22,-239.74,470100,474900,20400,1.0,0.99,1.0,1.0
1782,2019-09-01,6:12:43 AM.135,247.22,246.8,247.58,0.88,710.0,659.6,587.1,-121.64,-130.36,-242.18,479250,484800,40050,1.0,0.98,1.0,1.0
1783,2019-09-01,6:13:13 AM.135,247.5,246.94,247.88,0.98,710.8,659.1,583.0,-208.34,-128.66,-240.22,479400,484800,23700,1.0,0.99,1.0,1.0
1784,2019-09-01,6:13:43 AM.135,247.52,246.86,247.9,1.02,726.5,670.8,591.2,-358.32,-127.8,-239.0,488100,493650,14850,1.0,0.99,1.0,1.0
1785,2019-09-01,6:14:13 AM.135,247.26,246.6,247.64,1.02,734.4,680.5,601.2,-358.24,-127.42,-238.74,494850,499950,12900,1.0,0.99,1.0,1.0
1786,2019-09-01,6:14:43 AM.135,247.1,246.54,247.54,0.96,755.7,701.3,624.7,-358.3,-126.98,-238.94,511500,515850,12750,1.0,0.99,1.0,1.0
1787,2019-09-01,6:15:13 AM.135,246.86,246.38,247.3,0.92,763.3,705.3,632.3,-358.5,-126.86,-238.8,516150,520050,12750,1.0,0.99,1.0,1.0
1788,2019-09-01,6:15:43 AM.135,246.8,246.36,247.22,0.92,770.3,714.0,638.8,-358.9,-127.28,-239.4,521700,525450,16950,1.0,0.99,1.0,1.0
1789,2019-09-01,6:16:13 AM.135,246.7,246.36,247.1,0.82,780.5,724.4,657.3,-210.9,-127.16,-239.8,531450,534750,20550,1.0,0.99,1.0,1.0
1790,2019-09-01,6:16:43 AM.135,246.32,246.16,246.78,0.58,792.2,736.2,677.0,-5.42,-127.14,-240.26,541650,544500,25200,1.0,0.99,1.0,1.0
1791,2019-09-01,6:17:13 AM.135,246.4,246.2,246.82,0.58,792.7,738.1,678.2,-10.14,-127.12,-240.22,542550,545550,24600,1.0,0.99,1.0,1.0
1792,2019-09-01,6:17:43 AM.135,246.64,246.46,247.08,0.58,788.5,732.2,677.8,-10.04,-127.04,-240.02,540600,543450,23250,1.0,0.99,1.0,1.0
1793,2019-09-01,6:18:13 AM.135,246.7,246.52,247.08,0.58,780.8,721.9,666.6,-270.82,-126.42,-239.2,533550,536400,16050,1.0,0.99,1.0,1.0
1794,2019-09-01,6:18:43 AM.135,246.84,246.62,247.1,0.58,775.2,715.7,658.4,-356.66,-126.08,-238.88,528900,531750,12000,1.0,0.99,1.0,1.0
1795,2019-09-01,6:19:13 AM.135,246.82,246.64,247.08,0.58,769.8,709.7,653.7,-358.9,-125.94,-238.66,524850,527700,10200,1.0,0.99,1.0,1.0
1796,2019-09-01,6:19:43 AM.135,246.22,245.98,246.42,0.54,763.2,714.5,651.4,-131.38,-129.16,-242.58,521100,525300,40650,1.0,0.99,1.0,1.0
1797,2019-09-01,6:20:13 AM.135,245.82,245.56,246.0,0.5,761.0,719.9,650.4,-3.76,-131.32,-245.06,519750,524850,60600,1.0,0.98,1.0,0.99
1798,2019-09-01,6:20:43 AM.135,246.08,245.88,246.36,0.56,762.0,709.0,652.6,-228.58,-127.64,-240.88,520050,523650,27150,1.0,0.99,1.0,1.0
1799,2019-09-01,6:21:13 AM.135,246.34,246.16,246.72,0.6,758.4,698.8,650.9,-358.74,-125.46,-238.24,517650,520500,7050,1.0,1.0,1.0,1.0
1800,2019-09-01,6:21:43 AM.135,246.3,246.0,246.74,0.6,755.9,697.9,648.8,-358.78,-125.66,-238.1,516000,519000,7500,1.0,1.0,1.0,1.0
1801,2019-09-01,6:22:13 AM.135,246.08,245.84,246.5,0.58,773.5,712.9,661.4,-356.74,-126.06,-238.76,527100,529650,11850,1.0,0.99,1.0,1.0
1802,2019-09-01,6:22:43 AM.135,245.98,245.72,246.38,0.54,792.2,732.8,677.8,-258.98,-126.74,-239.72,540300,543000,19350,1.0,0.99,1.0,1.0
1803,2019-09-01,6:23:13 AM.135,245.78,245.52,246.18,0.54,788.8,727.7,675.5,-86.62,-126.92,-240.0,537150,539850,22050,1.0,0.99,1.0,1.0
1804,2019-09-01,6:23:43 AM.135,245.74,245.54,246.16,0.52,791.4,732.2,680.2,-122.56,-126.72,-239.86,540150,542700,20850,1.0,0.99,1.0,1.0
1805,2019-09-01,6:24:13 AM.135,245.68,245.52,246.12,0.54,786.8,729.1,675.1,-266.26,-126.56,-239.56,537000,539550,18450,1.0,0.99,1.0,1.0
1806,2019-09-01,6:24:43 AM.135,245.62,245.44,246.1,0.58,776.8,720.8,670.1,-199.18,-126.54,-239.58,530850,533700,18600,1.0,0.99,1.0,1.0
1807,2019-09-01,6:25:13 AM.135,245.62,245.48,246.06,0.56,776.9,721.1,668.5,-153.68,-126.7,-239.8,530700,533400,19950,1.0,0.99,1.0,1.0
1808,2019-09-01,6:25:43 AM.135,246.18,246.02,246.8,0.64,700.2,625.2,585.5,-337.46,-126.76,-237.32,466500,471450,8700,1.0,0.99,1.0,1.0
1809,2019-09-01,6:26:13 AM.135,246.48,246.42,247.2,0.66,620.8,534.0,511.4,-138.78,-127.36,-236.26,406050,412500,7500,1.0,0.99,1.0,1.0
1810,2019-09-01,6:26:43 AM.135,246.52,246.38,247.2,0.68,603.0,514.0,492.0,-335.36,-127.48,-235.88,391650,398550,6150,1.0,0.99,1.0,1.0
1811,2019-09-01,6:27:13 AM.135,246.6,246.52,247.34,0.68,597.2,506.2,486.2,-359.04,-126.96,-235.16,386850,393900,2700,1.0,0.99,1.0,1.0
1812,2019-09-01,6:27:43 AM.135,246.4,246.26,247.1,0.72,619.9,534.3,502.8,-309.28,-127.96,-236.9,403350,410100,10800,1.0,0.99,1.0,1.0
1813,2019-09-01,6:28:13 AM.135,246.72,246.46,247.36,0.72,587.0,497.9,468.2,-337.6,-128.4,-235.48,377100,384750,7200,1.0,0.99,1.0,1.0
1814,2019-09-01,6:28:43 AM.135,246.34,246.18,246.74,0.58,558.7,489.8,428.9,-87.1,-133.84,-241.5,358650,366150,39000,1.0,0.97,1.0,0.99
1815,2019-09-01,6:29:13 AM.135,246.42,246.06,246.62,0.5,551.7,489.6,412.7,-1.36,-133.6,-240.64,354750,360750,32700,1.0,0.97,1.0,1.0
1816,2019-09-01,6:29:43 AM.135,246.8,246.48,247.18,0.6,561.0,483.7,428.8,-190.38,-129.42,-235.62,358200,365850,7800,1.0,0.98,0.99,1.0
1817,2019-09-01,6:30:13 AM.135,245.96,245.8,246.26,0.52,591.1,528.2,467.4,-5.44,-135.26,-244.18,385050,392100,56250,1.0,0.96,1.0,0.99
1818,2019-09-01,6:30:43 AM.135,246.2,246.0,246.6,0.58,608.0,542.9,483.2,-82.18,-132.62,-241.24,397200,404250,39450,1.0,0.97,1.0,0.99
1819,2019-09-01,6:31:13 AM.135,246.62,246.28,247.0,0.56,608.2,541.5,474.7,-111.54,-130.04,-238.08,396600,402600,18150,1.0,0.98,1.0,1.0
1820,2019-09-01,6:31:43 AM.135,246.3,245.92,246.52,0.5,602.6,542.8,468.2,-1.16,-132.2,-240.52,394350,399450,32250,1.0,0.98,1.0,1.0
1821,2019-09-01,6:32:13 AM.135,246.16,245.78,246.4,0.54,611.4,550.3,480.9,-68.72,-132.2,-240.88,400200,406050,34350,1.0,0.98,1.0,1.0
1822,2019-09-01,6:32:43 AM.135,246.36,246.06,246.74,0.62,606.7,531.8,483.9,-204.24,-129.96,-237.98,394050,400950,18000,1.0,0.98,0.99,1.0
1823,2019-09-01,6:33:13 AM.135,245.72,245.6,245.98,0.5,562.7,499.9,437.4,-5.94,-136.44,-244.88,362850,370650,58050,0.99,0.96,1.0,0.99
1824,2019-09-01,6:33:43 AM.135,246.12,245.98,246.48,0.58,550.4,478.3,423.0,-141.52,-131.72,-238.7,351750,359400,23550,1.0,0.97,0.99,0.99
1825,2019-09-01,6:34:13 AM.135,245.72,245.66,246.06,0.54,550.3,483.1,424.6,-53.42,-133.72,-241.5,353700,360450,37650,1.0,0.97,1.0,0.99
1826,2019-09-01,6:34:43 AM.135,245.34,245.34,245.7,0.5,563.7,500.4,442.0,-4.56,-134.82,-243.32,365100,371400,48600,1.0,0.97,1.0,0.99
1827,2019-09-01,6:35:13 AM.135,245.74,245.56,246.26,0.62,598.6,526.7,474.3,-190.06,-128.1,-235.78,388500,395100,4800,1.0,0.99,0.99,1.0
1828,2019-09-01,6:35:43 AM.135,245.18,245.0,245.58,0.52,604.0,548.2,476.2,-1.4,-132.08,-240.88,396150,401100,33450,1.0,0.98,1.0,1.0
1829,2019-09-01,6:36:13 AM.135,244.96,244.82,245.42,0.52,627.0,572.6,501.8,-1.82,-132.0,-241.56,413850,418650,37350,1.0,0.98,1.0,1.0
1830,2019-09-01,6:36:43 AM.135,245.46,245.28,246.14,0.68,642.6,568.9,527.8,-292.66,-126.14,-234.94,422550,428550,-3600,1.0,0.99,0.99,1.0
1831,2019-09-01,6:37:13 AM.135,244.82,244.78,245.38,0.6,618.7,555.1,506.0,-80.04,-132.0,-241.46,406500,412350,39300,1.0,0.98,1.0,0.99
1832,2019-09-01,6:37:43 AM.135,245.62,245.5,245.88,0.52,502.1,441.1,382.5,-3.06,-134.56,-241.42,321750,327450,36000,1.0,0.97,1.0,0.99
1833,2019-09-01,6:38:13 AM.135,246.46,246.22,246.92,0.66,500.6,415.2,375.9,-277.64,-126.5,-229.84,310950,320700,-16350,0.99,0.99,0.98,0.99
1834,2019-09-01,6:38:43 AM.135,246.52,246.32,247.14,0.74,506.6,414.9,392.2,-355.34,-126.38,-230.2,316500,326100,-14550,1.0,0.99,0.99,1.0
1835,2019-09-01,6:39:13 AM.135,246.52,246.32,247.16,0.74,507.0,413.7,389.1,-355.54,-126.56,-230.38,315600,325200,-13350,1.0,0.99,0.99,1.0
1836,2019-09-01,6:39:43 AM.135,245.88,245.8,246.3,0.56,496.9,427.0,374.0,-90.2,-133.32,-239.38,314250,321450,26100,1.0,0.97,1.0,0.99
1837,2019-09-01,6:40:13 AM.135,245.6,245.56,245.88,0.5,493.5,427.5,365.4,-3.44,-135.8,-242.16,311850,318450,39150,1.0,0.96,1.0,0.99
1838,2019-09-01,6:40:43 AM.135,245.56,245.52,245.86,0.52,490.3,424.3,362.7,-3.22,-135.72,-241.72,309600,316050,37650,1.0,0.96,1.0,0.99
1839,2019-09-01,6:41:13 AM.135,245.78,245.64,246.06,0.52,487.5,416.0,356.8,-79.44,-132.8,-238.08,304800,312300,20250,1.0,0.97,0.99,0.99
1840,2019-09-01,6:41:43 AM.135,246.02,245.88,246.36,0.56,484.7,410.2,355.0,-115.64,-130.8,-235.0,302250,310050,7050,1.0,0.98,0.99,0.99
1841,2019-09-01,6:42:13 AM.135,245.7,245.58,245.92,0.54,484.8,419.3,356.4,-2.52,-135.1,-240.68,306000,312150,33000,1.0,0.97,1.0,0.99
1842,2019-09-01,6:42:43 AM.135,246.04,245.66,246.3,0.68,489.1,417.4,356.1,-234.34,-132.88,-237.38,304500,313200,17250,1.0,0.97,1.0,1.0
1843,2019-09-01,6:43:13 AM.135,246.2,245.78,246.6,0.76,480.2,401.0,346.5,-356.62,-131.2,-234.38,294150,304950,4350,1.0,0.98,1.0,1.0
1844,2019-09-01,6:43:43 AM.135,246.2,245.8,246.58,0.74,480.0,402.1,346.8,-356.18,-130.62,-234.4,294750,305250,2550,1.0,0.98,0.99,1.0
1845,2019-09-01,6:44:13 AM.135,246.58,246.28,247.08,0.66,492.6,394.7,359.6,-348.92,-121.58,-222.66,296850,310350,-46050,0.98,1.0,0.95,0.99
1846,2019-09-01,6:44:43 AM.135,246.02,245.9,246.58,0.62,477.9,396.6,354.8,-163.22,-129.96,-233.14,296400,304950,1800,1.0,0.98,0.99,1.0
1847,2019-09-01,6:45:13 AM.135,245.52,245.42,245.96,0.52,484.6,421.6,354.2,-5.0,-135.6,-240.5,305400,312000,34050,1.0,0.96,1.0,0.99
1848,2019-09-01,6:45:43 AM.135,245.88,245.54,246.24,0.6,499.9,435.7,359.2,-356.82,-133.28,-238.26,313800,321150,20400,1.0,0.97,1.0,1.0
1849,2019-09-01,6:46:13 AM.135,245.9,245.58,246.14,0.54,506.9,446.7,366.2,-276.38,-133.3,-239.54,321150,327300,24300,1.0,0.97,1.0,1.0
1850,2019-09-01,6:46:43 AM.135,245.9,245.56,246.14,0.54,505.8,444.7,365.5,-330.48,-132.72,-238.78,320250,326250,20850,1.0,0.98,1.0,1.0
1851,2019-09-01,6:47:13 AM.135,245.66,245.44,245.96,0.58,491.8,426.7,362.4,-47.44,-134.36,-240.18,310500,317100,30150,1.0,0.97,1.0,1.0
1852,2019-09-01,6:47:43 AM.135,245.44,245.24,245.7,0.56,494.6,433.0,368.7,-2.96,-135.06,-241.52,314250,320400,36300,1.0,0.97,1.0,0.99
1853,2019-09-01,6:48:13 AM.135,245.64,245.3,245.84,0.54,494.4,433.7,360.8,-301.98,-133.06,-238.74,313200,319050,21300,1.0,0.97,1.0,1.0
1854,2019-09-01,6:48:43 AM.135,245.84,245.44,246.02,0.54,496.2,439.2,359.9,-359.0,-132.96,-238.36,315000,321000,19650,1.0,0.97,1.0,1.0
1855,2019-09-01,6:49:13 AM.135,245.62,245.36,245.9,0.56,495.0,427.9,362.6,-168.22,-132.78,-238.28,311700,318150,21150,1.0,0.97,1.0,1.0
1856,2019-09-01,6:49:43 AM.135,245.6,245.36,246.0,0.62,499.6,423.8,372.8,-143.8,-131.62,-236.74,312900,320700,15450,1.0,0.98,0.99,1.0
1857,2019-09-01,6:50:13 AM.135,245.48,245.12,245.66,0.58,495.0,429.4,358.9,-240.34,-133.8,-239.02,311100,317550,24450,1.0,0.97,1.0,1.0
1858,2019-09-01,6:50:43 AM.135,245.62,245.18,245.8,0.56,494.2,429.2,353.6,-318.34,-133.3,-238.0,309900,316350,19500,1.0,0.97,1.0,1.0
1859,2019-09-01,6:51:13 AM.135,245.42,245.02,245.62,0.56,501.1,438.6,358.1,-220.76,-134.3,-239.32,314850,321300,25500,1.0,0.97,1.0,1.0
1860,2019-09-01,6:51:43 AM.135,245.46,245.04,245.66,0.56,502.2,438.7,359.8,-238.26,-134.18,-239.2,315600,322050,24900,1.0,0.97,1.0,1.0
1861,2019-09-01,6:52:13 AM.135,245.48,245.08,245.66,0.54,499.9,434.7,358.6,-342.88,-133.84,-239.0,313950,320250,23400,1.0,0.97,1.0,1.0
1862,2019-09-01,6:52:43 AM.135,245.42,245.02,245.58,0.56,496.0,430.3,359.9,-296.82,-132.8,-238.24,312300,318150,19200,1.0,0.97,1.0,1.0
1863,2019-09-01,6:53:13 AM.135,245.42,245.18,245.6,0.58,492.8,421.5,369.0,-51.3,-132.66,-238.82,310950,317100,22650,1.0,0.97,1.0,1.0
1864,2019-09-01,6:53:43 AM.135,246.08,245.7,246.54,0.74,508.8,410.4,387.5,-353.9,-124.84,-228.76,313650,324000,-22500,0.99,1.0,0.98,1.0
1865,2019-09-01,6:54:13 AM.135,245.42,245.12,245.84,0.62,494.0,413.2,369.3,-166.34,-130.48,-235.04,307950,315600,7050,1.0,0.98,0.99,1.0
1866,2019-09-01,6:54:43 AM.135,245.38,245.08,245.5,0.52,478.0,421.8,355.1,-167.26,-131.78,-239.04,305100,310050,18150,1.0,0.98,1.0,1.0
1867,2019-09-01,6:55:13 AM.135,245.1,244.92,245.14,0.52,477.5,426.3,364.6,-3.08,-131.52,-241.42,308550,312600,24300,1.0,0.98,1.0,1.0
1868,2019-09-01,6:55:43 AM.135,245.18,245.02,245.26,0.52,480.0,425.6,365.1,-1.76,-132.52,-242.44,308700,313350,30000,1.0,0.98,1.0,0.99
1869,2019-09-01,6:56:13 AM.135,245.1,244.98,245.4,0.52,489.4,418.5,362.7,-3.18,-134.78,-241.68,307650,313800,35550,1.0,0.97,1.0,0.99
1870,2019-09-01,6:56:43 AM.135,245.62,245.32,246.12,0.68,511.9,414.0,375.9,-237.54,-128.84,-232.86,313350,322650,-900,1.0,0.99,0.99,1.0
1871,2019-09-01,6:57:13 AM.135,245.28,245.04,245.74,0.62,516.0,426.0,373.4,-165.76,-131.96,-237.04,317250,325650,17550,1.0,0.98,0.99,1.0
1872,2019-09-01,6:57:43 AM.135,245.12,244.78,245.36,0.56,510.9,434.0,360.3,-304.4,-132.82,-238.56,316500,323100,20700,1.0,0.97,1.0,1.0
1873,2019-09-01,6:58:13 AM.135,245.3,244.9,245.56,0.58,511.4,435.4,361.4,-306.86,-132.84,-238.36,317250,324000,20700,1.0,0.97,1.0,1.0
1874,2019-09-01,6:58:43 AM.135,245.12,244.72,245.4,0.58,522.8,450.4,375.5,-88.1,-134.82,-240.92,325950,333450,33750,1.0,0.97,1.0,0.99
1875,2019-09-01,6:59:13 AM.135,245.18,244.92,245.52,0.6,518.1,437.9,380.1,-72.14,-134.7,-240.7,322200,330300,35100,1.0,0.97,1.0,0.99
1876,2019-09-01,6:59:43 AM.135,245.48,245.24,246.08,0.7,523.0,422.2,390.4,-300.24,-128.48,-232.86,321450,330600,-900,1.0,0.99,0.99,1.0
1877,2019-09-01,7:00:13 AM.135,245.14,244.82,245.46,0.56,513.3,437.0,368.6,-107.14,-134.08,-240.32,319200,326250,30300,1.0,0.97,1.0,0.99
1878,2019-09-01,7:00:43 AM.135,245.36,244.88,245.54,0.56,508.6,431.1,358.9,-354.38,-132.24,-237.88,315450,321600,17700,1.0,0.98,1.0,1.0
1879,2019-09-01,7:01:13 AM.135,245.1,244.72,245.02,0.52,500.4,421.9,358.1,-111.82,-133.74,-239.9,310350,316500,27450,1.0,0.97,1.0,1.0
1880,2019-09-01,7:01:43 AM.135,245.56,245.38,245.7,0.56,497.7,415.1,361.2,-58.3,-132.7,-238.7,308700,315600,22650,1.0,0.97,1.0,1.0
1881,2019-09-01,7:02:13 AM.135,245.92,245.66,246.14,0.62,496.3,409.8,366.0,-133.78,-130.98,-235.84,307350,315300,11250,1.0,0.98,0.99,1.0
1882,2019-09-01,7:02:43 AM.135,245.82,245.36,245.98,0.66,497.3,420.4,361.0,-211.94,-134.2,-239.1,308250,316950,25650,1.0,0.97,1.0,1.0
1883,2019-09-01,7:03:13 AM.135,245.92,245.24,246.1,0.74,502.1,421.6,362.4,-356.66,-133.14,-237.34,309150,318900,17700,1.0,0.97,1.0,1.0
1884,2019-09-01,7:03:43 AM.135,245.64,244.98,245.5,0.58,507.6,438.0,363.1,-153.68,-134.06,-239.16,317250,324000,25050,1.0,0.97,1.0,1.0
1885,2019-09-01,7:04:13 AM.135,245.72,244.88,245.12,0.56,509.5,441.3,369.0,-292.2,-133.12,-238.48,320550,326400,20700,1.0,0.97,1.0,1.0
1886,2019-09-01,7:04:43 AM.135,245.42,244.74,244.66,0.56,504.3,432.5,375.7,-2.9,-135.16,-241.08,317700,323700,35250,1.0,0.97,1.0,0.99
1887,2019-09-01,7:05:13 AM.135,246.24,245.44,245.54,0.64,502.7,407.5,372.8,-192.96,-130.36,-234.14,309150,317850,5400,1.0,0.98,0.99,1.0
1888,2019-09-01,7:05:43 AM.135,246.16,245.04,244.94,0.56,502.6,424.6,356.6,-330.42,-133.26,-237.56,311700,318000,18150,1.0,0.97,1.0,1.0
1889,2019-09-01,7:06:13 AM.135,246.0,245.0,245.1,0.54,515.3,442.5,371.0,-357.0,-132.94,-238.2,323100,328950,19950,1.0,0.98,1.0,1.0
1890,2019-09-01,7:06:43 AM.135,245.92,245.14,245.46,0.52,517.8,444.1,375.6,-359.3,-132.14,-238.6,325650,331050,19050,1.0,0.98,1.0,1.0
1891,2019-09-01,7:07:13 AM.135,245.48,244.74,244.82,0.52,515.7,439.1,383.6,-31.26,-134.26,-241.08,324300,330300,33900,1.0,0.97,1.0,0.99
1892,2019-09-01,7:07:43 AM.135,246.1,245.46,245.72,0.66,518.8,426.0,390.7,-190.52,-129.52,-234.64,322500,330600,4950,1.0,0.98,0.99,1.0
1893,2019-09-01,7:08:13 AM.135,246.0,245.42,245.92,0.56,513.8,441.7,375.0,-259.46,-132.82,-239.12,324000,329700,23400,1.0,0.97,1.0,1.0
1894,2019-09-01,7:08:43 AM.135,245.56,244.88,245.3,0.56,525.9,454.2,381.7,-196.86,-133.02,-239.24,330900,336750,24000,1.0,0.97,1.0,1.0
1895,2019-09-01,7:09:13 AM.135,245.44,244.76,245.14,0.54,522.9,451.9,377.6,-34.02,-133.78,-239.82,328200,334350,27000,1.0,0.97,1.0,1.0
1896,2019-09-01,7:09:43 AM.135,245.5,244.86,245.16,0.56,523.0,451.6,377.7,-57.86,-133.58,-239.64,328200,334350,25950,1.0,0.97,1.0,1.0
1897,2019-09-01,7:10:13 AM.135,245.5,244.82,245.04,0.56,520.9,455.3,381.6,-333.3,-132.98,-239.24,329850,335400,22950,1.0,0.97,1.0,1.0
1898,2019-09-01,7:10:43 AM.135,245.42,244.68,244.92,0.56,512.3,447.4,373.3,-342.48,-132.88,-238.44,323550,329250,20250,1.0,0.98,1.0,1.0
1899,2019-09-01,7:11:13 AM.135,245.54,244.82,245.06,0.56,524.6,460.7,381.9,-151.24,-133.4,-239.54,331950,337950,25350,1.0,0.97,1.0,1.0
1900,2019-09-01,7:11:43 AM.135,245.56,245.06,245.42,0.54,530.6,470.5,390.3,-56.52,-134.2,-241.54,337350,343950,34050,1.0,0.97,1.0,0.99
1901,2019-09-01,7:12:13 AM.135,245.38,244.88,245.36,0.54,541.2,482.2,402.6,-2.22,-134.74,-242.78,345000,351750,40350,1.0,0.97,1.0,0.99
1902,2019-09-01,7:12:43 AM.135,245.88,245.3,245.96,0.66,548.9,462.0,412.5,-279.24,-127.82,-233.88,344100,352200,-3000,1.0,0.99,0.99,1.0
1903,2019-09-01,7:13:13 AM.135,245.56,244.92,245.36,0.7,545.6,452.8,415.6,-273.06,-130.1,-236.08,340800,349050,11100,1.0,0.98,0.99,1.0
1904,2019-09-01,7:13:43 AM.135,245.0,244.4,244.48,0.54,538.6,468.9,400.8,-4.08,-135.9,-243.5,339750,346950,46500,1.0,0.96,1.0,0.99
1905,2019-09-01,7:14:13 AM.135,245.26,244.66,245.0,0.56,532.4,465.7,384.4,-1.92,-135.06,-241.92,334650,341550,37050,1.0,0.97,1.0,0.99
1906,2019-09-01,7:14:43 AM.135,246.04,245.36,245.88,0.68,530.7,438.7,386.2,-263.34,-129.3,-233.38,327150,336000,-300,1.0,0.99,0.99,1.0
1907,2019-09-01,7:15:13 AM.135,245.4,244.8,244.96,0.62,534.0,451.7,395.8,-108.36,-134.38,-240.44,332850,341100,34350,1.0,0.97,1.0,0.99
1908,2019-09-01,7:15:43 AM.135,245.06,244.56,244.88,0.56,530.5,458.9,392.6,-3.86,-135.72,-242.76,333750,340800,43800,1.0,0.96,1.0,0.99
1909,2019-09-01,7:16:13 AM.135,245.32,244.68,245.2,0.58,527.6,461.9,382.9,-0.58,-133.78,-240.14,333000,339150,28500,1.0,0.97,1.0,1.0
1910,2019-09-01,7:16:43 AM.135,245.48,244.92,245.12,0.66,533.9,451.5,401.7,-159.26,-132.08,-238.04,334500,342450,21450,1.0,0.98,0.99,0.99
1911,2019-09-01,7:17:13 AM.135,246.22,245.58,246.0,0.78,526.3,422.4,401.9,-355.14,-125.72,-229.46,324450,334500,-18150,1.0,1.0,0.98,1.0
